chemin,class,methode,methode_LOC,methode_CLOC,methode_DC,methode_CC,methode_BC
C:\Users\fiery\OneDrive\jfreechart-master\jfreechart-master\src\test\java\org\jfree\data\xy\,XYBarDatasetTest,testCloning,22,4,0.18181818181818182,1,0.18181818181818182

C:\Users\fiery\OneDrive\jfreechart-master\jfreechart-master\src\test\java\org\jfree\data\xy\,XYBarDatasetTest,testPublicCloneable,12,3,0.25,1,0.25

C:\Users\fiery\OneDrive\jfreechart-master\jfreechart-master\src\test\java\org\jfree\data\xy\,XYBarDatasetTest,testSerialization,13,3,0.23076923076923078,1,0.23076923076923078

C:\Users\fiery\OneDrive\jfreechart-master\jfreechart-master\src\test\java\org\jfree\data\xy\,XYCoordinateTest,testEquals,18,4,0.2222222222222222,1,0.2222222222222222

C:\Users\fiery\OneDrive\jfreechart-master\jfreechart-master\src\test\java\org\jfree\data\xy\,XYCoordinateTest,testHashcode,11,3,0.2727272727272727,1,0.2727272727272727

C:\Users\fiery\OneDrive\jfreechart-master\jfreechart-master\src\test\java\org\jfree\data\xy\,XYCoordinateTest,testCloning,7,3,0.42857142857142855,1,0.42857142857142855

C:\Users\fiery\OneDrive\jfreechart-master\jfreechart-master\src\test\java\org\jfree\data\xy\,XYCoordinateTest,testSerialization,8,3,0.375,1,0.375

C:\Users\fiery\OneDrive\jfreechart-master\jfreechart-master\src\test\java\org\jfree\data\xy\,XYDataItemTest,testEquals,13,3,0.23076923076923078,1,0.23076923076923078

